oid,organization,idate,county,outreachsite,activity,activityspecify,maleadult,maleyouth,femaleadult,femaleyouth,discussiontopic,flyers,brochures,posters,booklets,stickers,others
28F7C9B4-7CAF-418C-B3CD-01C3B51FF1B5,FHOK=1,27/02/2014,SIAYA,YOUTH GROUP,3=Youth Groups,,15,0,10,0,BENEFITS OF USING CONDOMS,0,0,0,0,0,0
C5FF8E6A-8931-4D76-8EFD-01C454A78629,FHOK=1,12/06/2014,BONDO,UTONGA H/C,3=Youth Groups,,7,2,13,0,F/P,0,0,0,0,0,0
7C5E2A61-6543-4C52-9D87-01C8E6E5B463,FHOK=1,15/03/2015,BONDO,OWEE GROUP,2=Womens Group Meetings,,0,0,10,9,FP AND LATRINE USE,1,3,1,2,1,0
224FC0A6-8931-48D9-A618-01CB8BC780C4,MSK=2,29/09/2012,BUTULA,BUJUMBA,1=Comunity Meeting/Barazas,,4,2,6,3,IMPORTANCE OF FP,0,10,4,0,0,0
704F7A95-95E9-46DA-B785-01D9974AFA77,FHOK=1,17/04/2015,BONDO,CHADRUOK,2=Womens Group Meetings,,0,0,18,6,FP,0,5,3,2,0,0
C4BC6710-69CB-4855-B7DD-01E1C9C3FB8E,FHOK=1,18/11/2014,SIAYA,MISSING,3=Youth Groups,,15,10,45,17,FP,0,0,0,0,0,0
3A4B6B32-AA5F-45E9-ABEB-01E8AC9E7D55,MSK=2,29/09/2012,NAMBALE,BUKHAYO EAST,1=Comunity Meeting/Barazas,,50,90,100,120,FAMILY PLANNING,0,0,0,0,0,0
FC528E03-B92B-4C96-A139-01EAE21E708B,MSK=2,16/09/2014,SAMIA,MISING,2=Womens Group Meetings,,0,0,0,0,FP,0,0,0,0,0,0
9086BE94-0A3D-4A81-8901-020071A7C828,MSK=2,17-04-2015,TESO NORTH,AGONGET B,3=Youth Groups,,0,15,0,20,FP METHODS,0,0,0,0,0,0
85D84085-184C-49CB-902A-02037F35FC29,FHOK=1,07/01/2015,BONDO,MISSING,2=Womens Group Meetings,,0,0,10,8,FP AND LATRINE COVERAGE,20,0,10,0,10,0
7F144028-99F9-4A95-9DB5-0204FAED2E74,FHOK=1,17/05/2015,BONDO,UHASI VILLAGE,2=Womens Group Meetings,,0,0,4,16,FP AND IMMUNIZATION,1,0,0,2,1,0
3CDECC73-49DC-4729-992D-02083E88A0D4,FHOK=1,26/07/2014,SIAYA,JANE AWINO,1=Comunity Meeting/Barazas,,20,8,45,6,F.P,0,0,0,0,0,0
3D536F3C-1513-4DBF-ACD2-020AB837F0C3,MSK=2,19/11/2012,BUTULA,ELUGULU,1=Comunity Meeting/Barazas,,27,6,12,3,PILLS,0,0,0,0,0,0
89C5EE60-8198-4785-971D-0210EF7987A1,FHOK=1,24/09/2013,BONDO,NYANGOMA,4=Theater Groups,,5,5,15,5,FAMILY PLANNING,0,0,0,0,0,0
DB50A09C-E5EB-4918-B704-0211EB114A41,MSK=2,11/10/2012,NAMBALE,BUKHAYO NORTH,1=Comunity Meeting/Barazas,,49,9,15,11,F/P,0,0,0,0,0,0
578CE267-5481-4C6A-BCC1-0212065492F3,FHOK=1,18/08/2014,BONDO,WOMEN'S GROUP MEETING,2=Womens Group Meetings,,0,0,17,1,"FP,MALARIA AND LATRINE COVERAGE",0,0,0,1,0,0
9AC47443-FE83-41C5-B569-02126BB47903,FHOK=1,28/03/2014,BONDO,MISSING,1=Comunity Meeting/Barazas,,28,16,14,20,ASRH,0,0,0,0,0,0
64A09426-0D92-42A6-AD61-0215BC6452C9,MSK=2,28/07/2013,BUTULA,TEMAKHO WOMEN GROUP,2=Womens Group Meetings,,12,6,18,9,WHO SHOULD NOT USE ORAL CONTRACEPTIVE,0,0,0,0,0,0
103D8D98-3EBD-4CB9-AE82-02175529A683,FHOK=1,02/04/2015,SIAYA,OT KA OT MLAMBI,2=Womens Group Meetings,,1,10,25,9,FP,0,0,0,0,0,0
EB2A792C-0640-44D7-A9AC-021DD4816080,MSK=2,26/08/2014,BONDO,COMMUNITY,1=Comunity Meeting/Barazas,,22,11,24,10,F.P,0,0,0,0,0,0
E6C47944-C33E-4A40-A65D-022338849811,MSK=2,17/10/2013,BUTULA,BUMALA W/G,2=Womens Group Meetings,,2,7,16,0,FP,0,0,0,0,0,0
90DD2DA9-B394-490C-98A9-0227A3CC99C2,MSK=2,15/03/2014,SAMIA,NANGINA DISPENSARY,4=Theater Groups,,5,2,6,3,BENEFITS OF FP,0,0,0,0,0,0
8301F2BD-42B2-4AE2-A106-0227DAB8DCD3,MSK=2,22/09/2014,TESO NORTH,ATERIAT,1=Comunity Meeting/Barazas,,20,15,10,20,FP,0,0,0,0,0,0
08E16051-E130-466E-81E2-022DDCE9DB30,MSK=2,15/03/2013,BUSIA,HOSANA CHURCH,3=Youth Groups,,9,0,4,6,DEALING WITH MALARIA,12,0,0,0,0,0
2711B640-B339-42FE-B1A0-022E3026A098,FHOK=1,08/04/2015,SIAYA,BORO,3=Youth Groups,,16,50,20,24,FP,0,0,0,0,0,0
3E382AC3-3E27-4D4D-A8AF-023988C0190F,MSK=2,17/12/2013,TESO SOUTH,APOKOR,1=Comunity Meeting/Barazas,,0,0,9,3,FAMILY PLANNING,0,0,0,0,0,0
50C6A61D-E98C-47A6-89E9-02413557D59D,FHOK=1,06-03-2015,SIAYA,BARASA,1=Comunity Meeting/Barazas,,15,17,50,10,HAND WASHING,0,0,0,0,0,0
E8E34618-4A6E-421A-B680-0242BC974675,FHOK=1,20/05/2015,SIAYA,WALURE,1=Comunity Meeting/Barazas,,15,10,40,18,HYGIENE,0,0,0,0,0,0
77489187-2765-44F1-B64F-02431EF6D208,FHOK=1,04-11-2014,SIAYA,WOMEN'S GROUP,2=Womens Group Meetings,,4,3,10,6,HEALTH TALK,0,0,0,0,0,0
98B78271-C878-4073-A8C0-024E01035C41,MSK=2,10/09/2013,SAMIA,CHURCH,5=FBO services,,10,5,20,10,FAMILY PLANNING,0,0,0,0,0,0
FADDC0E4-6E0E-4B7E-A88D-02524A17FCBD,FHOK=1,27/08/2014,SIAYA,COMMUNITY MEETING,1=Comunity Meeting/Barazas,,12,12,37,37,FP,0,0,0,0,0,0
11BAEBFE-B316-4355-BF69-02526A5F216D,FHOK=1,30/09/2013,SIAYA,MISSING,1=Comunity Meeting/Barazas,,12,0,28,0,FAMILY PLANNING,0,0,0,0,0,0
1EE1BA78-F6AE-41D3-825F-0253E92976E1,MSK=2,16/03/2014,NAMBALE,OTEKWA,3=Youth Groups,,20,15,25,5,FAMILY PLANNING,0,0,0,0,0,0
36785B3C-C873-42A2-85A8-02644BBE3E01,FHOK=1,25/04/2014,SIAYA,KADIBO,2=Womens Group Meetings,,10,15,15,20,FAMILY PLANNING,0,0,0,0,0,0
13E9FCF5-4720-4BB8-9FA5-0265A60FC0C4,MSK=2,05/12/2014,BUTULA,BUSIDA GIRLS SECONDARY,2=Womens Group Meetings,,16,1,225,0,BENEFITS OF FP,0,0,0,0,0,0
9894B13A-0267-410F-A631-026ABB09CB73,FHOK=1,13/05/2015,SIAYA,SIDUNDO CENTRE,3=Youth Groups,,0,4,0,20,IMPORTANCE OF FP,0,0,0,0,0,0
FC38F0AF-7A18-4295-BA9D-026B38DA964F,MSK=2,15/02/2015,BUSIA,NASIKINA,2=Womens Group Meetings,,2,3,5,6,FP METHODS,0,0,0,0,0,0
4286AD2D-7DBD-4211-952E-026CBC2BC509,MSK=2,01/02/2013,TESO SOUTH,KAUJAKITO,1=Comunity Meeting/Barazas,,3,0,9,0,"FP METHODS, SAFE WATER, IMMUNIZATION",0,5,10,0,0,0
477415E3-E4E6-4D82-87AA-026D10F4F6E7,FHOK=1,02/09/2014,BONDO,OCHIENG WOMEN GROUP,2=Womens Group Meetings,,7,4,13,5,FP METHODS,0,0,0,0,0,0
65A7CAE8-37F6-430A-B502-0270AEA638BD,FHOK=1,11/04/2015,SIAYA,TINGWAMGI,2=Womens Group Meetings,,0,0,20,7,FP,0,0,0,0,0,0
AA3CF49E-9FD9-4843-913B-02716D7A9BE4,FHOK=1,27/05/2014,SIAYA,RWAMBWA,2=Womens Group Meetings,,10,29,14,8,FP,0,0,0,0,0,0
26DBD8F7-7280-42CB-B12D-02729ADA4D43,MSK=2,26/08/2014,BUSIA,BIDII,2=Womens Group Meetings,,7,8,10,12,F.P,0,0,0,0,0,0
82F709C5-3489-4263-86F8-027544458DD8,FHOK=1,20/02/2014,BONDO,kobaoos village,2=Womens Group Meetings,,4,0,24,9,BENEFITS OF USING LONG TERM METHODS,0,0,0,0,0,0
9807A469-3BF2-4802-AAB6-027850219CEC,MSK=2,21/04/2013,SAMIA,MUMBAO CHIEF,1=Comunity Meeting/Barazas,,12,15,13,14,REFFERALS,0,0,5,0,0,0
C63F9BD7-B374-4B36-9040-027BFFEB1116,MSK=2,16/02/2014,BUTULA,BUSIRE,1=Comunity Meeting/Barazas,,0,4,0,12,HEALTH TALK,0,0,0,0,0,0
C698780B-1645-4E32-A737-027C84AF558F,MSK=2,26/02/2014,BUSIA,OMESH,2=Womens Group Meetings,,3,0,36,6,FAMILY PLANNING,0,0,0,0,0,0
F8ADF723-5D4F-4822-894D-027D191CE4E7,MSK=2,14/12/2012,NAMBALE,BUKHAYO EAST,3=Youth Groups,,15,11,12,13,HIV INFECTION,0,0,3,0,0,0
572AE8FB-AD73-4A39-948B-02854A6D6C78,FHOK=1,06-10-2014,BONDO,KAYOGO YOUTH GROUP,3=Youth Groups,,7,14,4,10,CONDOM USE AS DUAL METHOD AND ADVANTAGES,0,0,0,0,0,0
B381D7BE-53BA-43AD-B3D7-02857DF02699,MSK=2,21/09/2201,BUSIA,EMASIEBI A,2=Womens Group Meetings,,0,0,8,12,BENEFITS OF FP,0,0,0,0,0,0
38FEB387-631B-4B50-9084-028760AE3D06,MSK=2,26/08/2013,BUSIA,AT FREE PENTECOSTAL CHURCH COUPOUN,2=Womens Group Meetings,,25,13,12,18,ADVANTAGES OF FP AND ITS BENEFITS,0,0,0,0,0,0
DE9DC919-AA29-41FF-A538-0288B215B680,FHOK=1,26/05/2015,SIAYA,MUDAI,1=Comunity Meeting/Barazas,,10,5,18,2,FP,0,0,0,0,0,0
E64ACBB3-0E6B-40FC-9307-028AA2D3EBF6,FHOK=1,24-11-2014,BONDO,NYAN GOMA H/C,6=Other(Specify),AT THE FACILITY,5,4,8,5,FP,0,0,4,0,0,0
96EBC7D4-9D87-4436-95F0-028D86D25CEA,FHOK=1,10/05/2015,BONDO,SIRONO VILLAGE,3=Youth Groups,,20,5,30,9,FP,0,0,0,0,0,0
B554C1E3-D9AF-4CD5-A2B0-028D9697A568,MSK=2,20/05/2014,SAMIA,NANJEKHO,3=Youth Groups,,5,10,12,14,FP,0,0,0,0,0,0
3CB1386F-18AE-49F2-BFE0-02969258AD8B,MSK=2,23/08/2014,BUSIA,KHUNGUNGU,2=Womens Group Meetings,,0,0,13,2,BTL,0,0,0,0,0,0
EC8FFF9C-4EF1-490E-B6D3-029CEFBFE6C9,FHOK=1,14/03/2014,BONDO,ARO HEALTH FACILITY,6=Other(Specify),"PLWHIV, RALINGO AND MAJIWA B",4,0,24,0,,0,0,0,0,0,0
BEF2D835-0E01-4831-9DEE-02AA08E7C6AC,FHOK=1,21-05-2015,BONDO,MUGUNA,3=Youth Groups,,0,0,12,15,CONDOM USE,3,7,5,6,3,0
0F7BD85B-95B9-414D-8B90-02AB257A0FAB,MSK=2,25/03/2013,BUTULA,MAKHUBARI,2=Womens Group Meetings,,0,0,43,0,TYPES OF F.P METHODS,0,0,0,0,0,0
849EE641-4D06-4C98-A3DA-02AD20372A19,FHOK=1,06/04/2015,SIAYA,PAP ABALA,1=Comunity Meeting/Barazas,,10,0,25,5,FP,0,0,0,0,0,0
D9C59151-2B21-461A-8116-02AFFB1FDAAB,FHOK=1,06/05/2015,BONDO,OSIEPE,2=Womens Group Meetings,,0,0,19,2,FP,0,0,0,0,0,0
6A2E11AD-8870-4D93-B6D5-02B1FDEDE809,FHOK=1,08/05/2015,SIAYA,NGIYA H.C,2=Womens Group Meetings,,25,15,60,25,HOW TO USE FP METHODS,0,0,0,0,0,0
D06BE304-D8D0-4CDB-897D-02B2341CA2CB,FHOK=1,16/05/2015,SIAYA,NDAI,2=Womens Group Meetings,,0,0,15,4,FP IMPORTANCE,0,0,0,0,0,0
CFB52B88-D247-42DA-91DC-02B7C70E6927,FHOK=1,20-09-2014,BONDO,UHASI,2=Womens Group Meetings,,0,0,2,18,MISSING,0,0,0,0,0,0
0048CD52-90AE-43A6-AFCA-02C5EEFA408B,MSK=2,19/07/2014,BUTULA,ISEKA,3=Youth Groups,,7,16,12,27,METHOD OF FP,0,0,0,0,0,0
D9F9F909-035A-4593-AE92-02C6D045DC71,MSK=2,17/12/2014,BUSIA,NANGOMA,1=Comunity Meeting/Barazas,,12,9,16,19,F/P,0,0,0,0,0,0
D3E2FA95-DE05-4803-950F-02C98090B4EA,FHOK=1,13/04/2015,SIAYA,UWASI,2=Womens Group Meetings,,0,0,30,6,BIRTH SPACING,0,0,0,0,0,0
492C2172-387D-4F4E-A86C-02CEAE1DF5B3,FHOK=1,27/07/2014,SIAYA,KA JAKNIRO,2=Womens Group Meetings,,32,0,0,0,FAMILY PLANNING,0,0,0,0,0,0
0A165CAF-93C4-4946-966D-02D0F3B39A6B,FHOK=1,29-03-2015,BONDO,KIPASI,4=Theater Groups,,7,6,1,8,FP,0,0,0,0,0,0
993CBB8C-DE75-4B25-B8D8-02D2F3B2AD5D,FHOK=1,05/03/2014,BONDO,KOCHIENG,1=Comunity Meeting/Barazas,,7,0,12,0,FP,0,0,0,0,0,0
81442422-56B6-4544-B8C8-02D7F1765247,FHOK=1,16/11/2014,BONDO,UHANGA,2=Womens Group Meetings,,0,0,20,2,F/P,0,0,0,0,0,0
377A56E9-B3C8-4C08-A4F7-02DA08D58FD3,MSK=2,17/02/2013,SAMIA,NABOBOTO,1=Comunity Meeting/Barazas,,18,5,17,8,IUCD,0,0,0,0,0,0
9633719C-C014-4B6C-A3EB-02DABBD27CB3,FHOK=1,24-03-2015,BONDO,UYAWI B,1=Comunity Meeting/Barazas,,30,25,35,20,FP AND MALRIA,7,10,10,15,5,3
3BBE018D-B927-451E-807A-02DC4BF5858B,MSK=2,10/03/2012,BUSIA,ELUKHARI,6=Other(Specify),BOTH MEN AND WOMEN,10,6,13,10,ABOUT FP,0,0,0,0,0,0
B264418F-6061-45A6-B780-02E2A79C4471,FHOK=1,18/10/2013,SIAYA,AZUSA CHURCH COMP,5=FBO services,,5,2,25,6,FP,0,0,0,0,0,0
ED519414-CBFB-4C8D-852E-02E2C3F2E99C,MSK=2,29/07/2013,TESO NORTH,KANGELEMUGE JUMUIA,6=Other(Specify),JUMUIA,7,2,10,2,FP METHODS,0,0,0,0,0,0
C5B9F08B-42CD-423F-B8E8-02E6BCD84722,MSK=2,18/04/2013,TESO NORTH,TOTOKALIKE PRIMARY SCHOOL,6=Other(Specify),OUTREACH (MOH),5,12,26,31,RIGHT TO CHOOSE FP,0,0,0,0,0,0
B0180CB1-1BE4-42DD-B58A-02E868D11332,MSK=2,28/10/2013,TESO SOUTH,KATABOI,1=Comunity Meeting/Barazas,,6,3,9,1,FAMILY PLANNING,0,0,0,0,0,120
6AD0B6F0-49FD-438A-8C90-02EC55A15227,FHOK=1,25/01/2015,SIAYA,MISSING,2=Womens Group Meetings,,23,0,10,0,F/P,0,0,0,0,0,0
80D42E31-10EB-4BBC-8D00-02F055F0AAE1,FHOK=1,13/03/2014,SIAYA,UWASI FOOTBALL PEACH(GROUND),3=Youth Groups,,0,20,0,11,PREVENTION OF HIV,0,0,0,0,0,0
272635C7-8F5F-45D9-86C7-02F0892A6C78,MSK=2,20/01/2014,BUTULA,HOME,2=Womens Group Meetings,,0,0,13,0,FAMILY PLANNING,0,0,0,0,0,0
3391E799-B99C-43EA-A740-02F191002755,FHOK=1,19/10/2012,SIAYA,SOUTH CENTRAL ALEGO,2=Womens Group Meetings,,13,10,41,6,HOW TO PREVENT POVERTY,0,0,0,0,0,0
E13AF9CC-E6FB-485B-B454-02F35DF3D79D,MSK=2,26/08/2013,BUTULA,,3=Youth Groups,,6,3,4,2,FP,0,0,0,0,0,0
4BBBBEA5-F801-4932-BA87-02F3FDABEDE4,MSK=2,09/10/2014,BUSIA,LULINA,1=Comunity Meeting/Barazas,,60,30,40,40,FP,0,0,0,0,0,0
0A35EF24-AF23-49BB-BA09-02F4EE2FC62E,FHOK=1,30/01/2013,NAMBALE,BUKHAYO EAST,2=Refreshers,,17,11,60,20,F/P,0,0,0,0,0,0
CA177A8B-885B-4FBB-8B67-02FA76DD5F02,MSK=2,18/04/2014,SIAYA,MISSING,1=Comunity Meeting/Barazas,,30,13,20,10,F.P,0,0,0,0,0,0
52424606-D428-4DFB-92D9-02FBDF494DE6,MSK=2,17/03/2014,BONDO,KA SIPROSE,2=Womens Group Meetings,,7,0,10,6,FAMILY PLANNING,0,0,0,0,0,0
89AF821A-7794-4033-BA0C-02FEE2C52D3C,MSK=2,10/03/2014,BUSIA,NAMBALE,2=Womens Group Meetings,,0,0,25,15,BTL,0,0,0,0,0,0
825FF78D-E202-4681-A72D-03006FDAA609,MSK=2,04/03/2014,TESO SOUTH,APATIT APAKIR,1=Comunity Meeting/Barazas,,8,5,12,4,FAMILY PLANNING,0,0,0,0,0,0
3826337F-2EC7-4A68-BBCB-0302DA627591,FHOK=1,09-02-2015,BONDO,OCHIEWA GROUP,2=Womens Group Meetings,,11,4,17,7,FP METHODS,0,0,0,0,0,0
BE467AAA-4DB9-4E2E-ACE4-030450746C86,FHOK=1,27/11/2013,SIAYA,MISSING,6=Other(Specify),,2,0,7,3,FP,0,0,0,0,0,0
637971C7-B31D-46C7-89B1-030505301859,MSK=2,12-01-2015,TESO NORTH,MAEMBE MARKET,3=Youth Groups,,2,17,0,20,FAMILY PLANNING,0,0,0,0,0,0
58D12CE8-9A00-44CE-B432-0305112ACC0B,FHOK=1,11/09/2014,BONDO,IGINGO,2=Womens Group Meetings,,0,0,10,6,FP,0,0,0,0,0,0
F9CA6D6E-749C-411B-BFB3-0306C63795EF,FHOK=1,22/02/2015,BONDO,YIEKE A,2=Womens Group Meetings,,8,10,18,13,EXCLUSSIVE BREAST FEEDING AS FP METHOD,0,6,0,4,1,0
898E46D7-FAF0-4CE5-9B58-03074F107CEC,MSK=2,23/02/2014,TESO NORTH,ATELIKUT CHURCH,6=Other(Specify),CHURCH,10,0,21,12,THEY WERE HAPPY,0,0,0,0,0,0
1B62016F-FA6E-42C5-B5E5-0307A390AE4B,MSK=2,09/10/2013,SAMIA,MISSING,2=Womens Group Meetings,,10,12,30,5,PILLS AND CONDOMS,0,0,0,0,0,0
5E478826-98FF-4447-940B-030BE1F36967,FHOK=1,24/08/2013,SIAYA,MISSING,1=Comunity Meeting/Barazas,,4,5,7,3,FAMILY PLAANING,0,0,0,0,0,0
1E97381D-B1D1-4467-A416-030D2EA7D81E,FHOK=1,23/03/2014,BONDO,UHASI,2=Womens Group Meetings,,0,0,16,0,FP,0,0,0,0,0,0
48C41274-F560-47AA-B4BD-030DE5419AB8,FHOK=1,07/03/2015,BONDO,GENGO DHIER,2=Womens Group Meetings,,5,8,10,6,FP,1,2,3,1,0,0
8A66A8A6-C86A-4130-8D16-030E89B7B60D,FHOK=1,27/11/2014,SIAYA,SINANI,2=Womens Group Meetings,,20,6,25,10,FP,0,0,0,0,0,0
C62101B3-7ADF-496E-8062-030F7D41C10F,MSK=2,28/04/2014,SAMIA,SIDONGE,2=Womens Group Meetings,,1,0,23,0,F.P,0,0,0,0,0,0
30821324-BD8D-4672-867A-03104C3067E9,MSK=2,21/03/2014,TESO NORTH,AKIRIAMET,2=Womens Group Meetings,,6,3,10,9,IUCD USE,0,0,0,0,0,0
0FE2A4F9-C463-494A-8777-031297DD324E,MSK=2,24/08/2013,TESO SOUTH,OKWATA,2=Womens Group Meetings,,3,0,11,3,FAMILY PLANNING,0,0,0,0,0,0
596EA01E-06E9-441F-B31D-0313471AC683,MSK=2,14/01/2014,TESO NORTH,MALABA DISPENSARY,Missing,,3,0,60,17,IMPORTANCE OF LONG TERM METHODS,0,0,0,0,0,0
83771AFA-1F80-402F-8CA5-0318B791581F,MSK=2,06/09/2013,BUTULA,MISSING,2=Womens Group Meetings,,6,9,21,2,RUMOURS AND MISCONCEPTION OF FP,0,0,0,0,0,0
DA6C4900-C193-4F9A-B21E-03241BACBE3B,FHOK=1,18/04/2015,SIAYA,UDAMAYI,2=Womens Group Meetings,,9,0,16,0,ADVANTAGES OF FP,0,0,0,0,0,0
A4EC22AC-259F-49D9-80E6-0324462D45AA,MSK=2,05/07/2013,TESO NORTH,AWATA TRADING CENTRE,2=Womens Group Meetings,,76,12,13,1,FAMILY PLANNING METHODS,0,0,0,0,0,0
E4814244-ACAF-4BD4-ADF1-03245C76F3CB,MSK=2,22/01/2014,BUSIA,BUSIBWABO DISP,1=Comunity Meeting/Barazas,,9,6,14,8,FP,0,0,0,0,0,0
DDF07B4B-2E74-455E-841C-032A84916C87,FHOK=1,09/05/2015,SIAYA,OYUGI,2=Womens Group Meetings,,0,0,7,13,FP,0,0,0,0,0,0
A62AD714-4AF8-41FE-A48B-032C8EE85718,MSK=2,27/01/2015,SAMIA,HAKATI,2=Womens Group Meetings,,0,0,14,19,F/P,0,0,0,0,0,0
A455395D-0762-497A-AA96-0330B1318FFE,FHOK=1,11-04-2015,SIAYA,PAP ORIANG,2=Womens Group Meetings,,0,0,61,24,FP,0,0,0,0,0,0
60D4479C-01A3-4321-B506-0331DB46CE2D,MSK=2,11/04/2013,NAMBALE,NAMWENE VILLAGE,2=Womens Group Meetings,,0,0,11,7,FAMILY PLANNING,10,0,16,0,0,8
B39667C9-94DD-4AB0-BCF0-034146D4E168,MSK=2,22/07/2013,BUSIA,NASIRA DISPENSARY,5=FBO services,,5,7,20,9,FAMILY PLANNING,0,0,0,0,0,0
F9C9E6BA-70C5-4EA8-ADC3-034B5BE1F61E,MSK=2,17/10/2014,NAMBALE,YOUTH GROUP LOGIR,3=Youth Groups,,5,13,1,4,EARLY MARRIAGE AND PREGNANCY,0,0,0,0,0,0
874B7BE6-1F9C-4B5F-886F-034BF3439D10,MSK=2,05/11/2013,TESO SOUTH,AMONGURA,5=FBO services,,5,5,20,2,IMPORTANCE OF FP AND REPRODUCTIVE HEALTH,0,0,0,0,0,0
AACD5934-BBE8-4455-AA1C-034D7513D86E,FHOK=1,16/03/2014,BONDO,SIFU BEACH,3=Youth Groups,,8,1,5,2,"BENEFITS OF FP,MYTHS AND SIDE EFFECTS,SAFE WATYER AND SANITATION",0,0,0,0,0,0
066D9EB4-BED5-44B3-81DE-0353BA2623FB,MSK=2,24/02/2014,BUTULA,BUKWAKU,1=Comunity Meeting/Barazas,,20,6,30,8,FAMILY PLANNING,0,0,0,0,0,0
59847A81-6A61-4D62-9010-03551827BA6C,FHOK=1,29/07/2013,SIAYA,GUNGO VILLAGE,1=Comunity Meeting/Barazas,,10,0,0,0,FAMILY PLANNING,0,0,0,0,0,0
07026566-3962-4CAE-BF4B-035A5337BDF6,MSK=2,18/03/2014,TESO SOUTH,OBEKAI DISPENSARY,1=Comunity Meeting/Barazas,,10,6,41,15,FAMILY PLANNING,0,0,0,0,0,0
96AB093C-59F6-4335-BF78-035AE438BB2A,FHOK=1,27/02/2014,BONDO,MISSING,6=Other(Specify),BEACH SITE,30,8,10,0,ADOLESCENTS AND SEXUAL REPRODUCTIVE HEALTH,0,0,0,0,0,0
3D182ADE-BD2A-4C5B-85D0-035CE718F4F3,MSK=2,28/08/2013,TESO SOUTH,OBEKAI,6=Other(Specify),MOTHERS UNION,0,0,22,10,FAMILY PLANNING,0,0,0,0,0,0
BCE72423-C035-48FD-8E8E-0360E0F1D469,FHOK=1,24/09/2013,BONDO,YAMO-OLOKO,5=FBO services,,6,1,30,2,FAMILY PLANNING,0,0,0,0,0,0
464B063E-07B9-4492-BBB6-0363631B7DAA,MSK=2,26/03/2013,NAMBALE,MASUBI VILLAGE,2=Womens Group Meetings,,3,0,10,4,FP METHODS,0,0,0,0,0,0
C5049461-9C14-40C5-9908-03638E31C8FA,FHOK=1,28/07/2013,SIAYA,ADODI,2=Womens Group Meetings,,0,0,22,0,FAMILY PLANNING,0,0,0,0,0,0
09928484-083F-4E59-96E9-036C90162F08,MSK=2,25/11/2012,TESO NORTH,OKULEU,1=Comunity Meeting/Barazas,MISSING,8,6,12,10,IMPORTANCE OF F.P,0,0,26,0,0,0
321AE47D-B36B-41B5-99F3-0370309A0EB3,MSK=2,26/03/2013,NAMBALE,SEGERO,2=Womens Group Meetings,,5,12,10,20,FP METHODS AND USE,0,0,0,8,0,0
88E28144-E686-4EB3-88F4-0372E82A7DE0,MSK=2,08/09/2014,TESO NORTH,RWATAMA,2=Womens Group Meetings,,1,0,13,3,FP,0,0,0,0,0,0
FD0B1767-DF04-47BA-9898-0375EC691819,FHOK=1,30/12/2012,BONDO,NORTH SAKWA,2=Womens Group Meetings,,1,4,2,7,F/P,0,0,0,0,0,0
A372991C-B8C1-4DF8-AE67-037A8500F0B0,MSK=2,16/09/2014,BUTULA,BUMALA,6=Other(Specify),,10,2,20,4,VASECTOMY,0,0,0,0,0,0
E36AA899-3B05-4419-A458-037D44A35BAA,MSK=2,26/06/2014,SAMIA,NAMBUKU,2=Womens Group Meetings,,1,0,25,0,"IGA, FP",0,0,0,0,0,0
7BFCE2CC-E8F2-436A-AE86-037D4F8CB0B9,MSK=2,01/11/2013,SAMIA,NANGUBA,1=Comunity Meeting/Barazas,MISSING,9,11,7,6,FAMILY LIFE EDUCATION,0,0,0,0,0,0
53D52B96-0329-4200-BCD2-037E48B896F2,MSK=2,26/01/2013,TESO SOUTH,AKOREET,2=Womens Group Meetings,,2,0,11,0,IUCD,0,10,0,0,0,0
66197AE5-0E7F-4E4C-A9EC-0380036B3CA0,MSK=2,21/05/2015,SIAYA,PAPOKOYO CATHOLIC CHURCH,3=Youth Groups,,0,20,0,10,SIDE EFFECTS OF FP,0,0,0,0,0,0
40720ED8-74E6-4CEF-8A94-038A26C4DCD6,MSK=2,24/10/2014,TESO NORTH,OBULE,3=Youth Groups,,0,25,3,30,F/P,0,0,0,0,0,0
83283FE8-FB78-44F5-B9FC-038B9BC4C871,FHOK=1,18-01-2015,BONDO,NYABANDA,2=Womens Group Meetings,,25,15,35,21,FP METHODS,0,0,0,0,0,0
6FF03D53-D4B0-4E1B-9D7C-038D39EC8796,MSK=2,11/10/2014,NAMBALE,MUNGTASI,2=Womens Group Meetings,,2,0,7,11,FP,0,0,0,0,0,0
BA78CF5B-2704-4AE9-A578-03904AAECFE9,MSK=2,30/12/2012,NAMBALE,BUKHAYO CENTRAL,2=Womens Group Meetings,,2,5,75,10,STI,0,0,0,0,0,0
D66EB92F-F37D-4D01-9298-03926BD5D5BD,FHOK=1,16/08/2014,BONDO,WASUGU,6=Other(Specify),,30,58,40,18,FP,0,0,0,0,0,0
5453EF55-B47D-47D4-8275-03993963F0EA,MSK=2,10/11/2013,TESO SOUTH,KARISA HILL TOP YOUTH GROUP,3=Youth Groups,,0,18,0,13,"MALARIA MANAGEMENT,PERSONAL HYGIENE AND BALANCED DIET",0,0,0,0,0,0
AE1F7C76-667F-4DEB-8A09-03A34AB94524,MSK=2,05/02/2014,BUTULA,BURINDA WOMEN GROUP,2=Womens Group Meetings,,2,0,10,0,TYPES OF PILLS,0,0,0,0,0,0
48ED1FEC-DEED-4FB3-9141-03A41902252B,FHOK=1,11/11/2014,BONDO,MAGAWA,3=Youth Groups,,6,18,10,21,F/P,0,0,0,0,0,0
